contest_key,place,score,team_name
17.0,21.0,151.44,HEART 'N SOUL BBQ
17.0,22.0,149.7372,BURNT OFFERINGS
17.0,23.0,149.7028,BAD 2 THE BONE
17.0,24.0,146.2284,BUBBA'S RUBS BBQ TEAM
17.0,25.0,144.56,PLACERVILLE POLARIS & POWER
18.0,1.0,177.1428,BUCKNER BROTHERS BBQ
18.0,2.0,171.4056,TRANSFORMER BBQ
18.0,3.0,170.88,BIG BONED BBQ
18.0,4.0,170.2856,QUE AND A HALF MEN
18.0,5.0,169.68,RHODE HOG BBQ
18.0,6.0,169.1428,HOWLING HOG BARBECUE
18.0,7.0,169.12,THE BBQ GURU
18.0,8.0,168.0456,SWEET CHICKEN
18.0,9.0,168.0228,MEAT @ SLIMS
18.0,10.0,168.0,Q Haven BBQ
18.0,11.0,167.9656,THE 5TH ARTERY
18.0,12.0,166.8344,IQUE
18.0,13.0,165.2,The Four Drummies
18.0,14.0,164.56,I Smell Smoke!!
18.0,15.0,164.5484,LUNCHMEAT
18.0,16.0,163.4056,THE BASIC BBQ TEAM
18.0,17.0,162.8344,MA'S 'QUE CREW
18.0,18.0,161.1656,Udder Chaos
18.0,19.0,161.1428,HANDSOME DEVIL
18.0,20.0,160.5372,Psy Que Delic
18.0,21.0,159.3828,All Q'd Up
18.0,22.0,158.2628,SMOKIN HOGGZ BBQ - MA
18.0,23.0,157.6916,MR. BOBO'S TRAVELING BBQ ALLSTARS
18.0,24.0,157.6684,Bare Bones BBQ
18.0,25.0,156.6056,SQUEELS ON WHEELS
18.0,26.0,156.56,DIZZY PIG
18.0,27.0,155.9772,CIDER BOYS BBQ
18.0,28.0,154.8456,THE PERFECT BUTT
18.0,29.0,153.0856,The Bastey Boys
18.0,30.0,150.2284,Vermont Maple BBQ
18.0,31.0,147.3828,Hog Heaven BBQ
19.0,1.0,178.2972,QUAU
19.0,2.0,174.8456,CANCERSUCKSCHICAGO.COM
19.0,3.0,174.8456,YELLOW RIVER BBQ
19.0,4.0,172.5828,BERGIE BBQ
19.0,5.0,172.0,DEAD PIGS TELL NO TALES
19.0,6.0,171.9772,T-MAC SMOKIN
19.0,7.0,171.44,ALL IN QUE
19.0,8.0,169.76,Whitey's BBQ
19.0,9.0,169.7372,Daddy Badz BBQ
19.0,10.0,168.5944,Smoke Brothers BBQ - IL
19.0,12.0,168.5716,RIB TIP TUESDAY
19.0,13.0,166.2856,All Pork'd Up
19.0,14.0,165.7372,Three Big Pigs
19.0,15.0,165.68,SMOKY LINCS
19.0,16.0,165.12,CAPTAIN RON'S BREW-N-QUE
19.0,17.0,164.0,GILLY'S BBQ
19.0,18.0,164.0,LAZY DOG BBQ
19.0,19.0,163.9428,"CLUCK , OINK & MOO BARBECUE"
19.0,20.0,163.3944,THE CHILLY WATER SMOKERS
19.0,21.0,162.8228,BIGED'S BBQ
19.0,22.0,162.2856,Join Us Out Here BBQ
19.0,23.0,162.2744,Sauced-N-Smoked
19.0,24.0,162.24,Boss Hawg BBQ - TX
19.0,25.0,160.0,FIDDLIN' FATBACK
19.0,26.0,159.4172,ONE2BBQ
19.0,27.0,158.274,Shantastic BBQ and the Smoked Bird
19.0,28.0,157.68,What's The Rush BBQ
19.0,29.0,155.9656,KEN'S BURNT ENDS
19.0,30.0,154.2744,MONSTERS OF THE RIBWAY
19.0,31.0,154.24,Happy Smoke
19.0,32.0,153.6572,Silver Bullet Smokers
19.0,33.0,153.0972,LeRoy Master Basters
19.0,34.0,151.4172,HIGH ON THE HAWG
19.0,35.0,150.8228,CHERRY RED ROASTERS
19.0,36.0,150.2396,RACK MASTERS BBQ
19.0,37.0,147.9656,TEXAS BUTT RUBBERS
19.0,38.0,147.4288,IT'S 5 O'CLOCK SOMEWHERE
19.0,39.0,147.3828,BBQ BREW CREW
19.0,40.0,147.36,MANNA BBQ
19.0,41.0,145.7372,MEATSMACK
19.0,42.0,145.7256,Burnt BBQ
19.0,43.0,141.1544,QUE MUCH FUN
19.0,44.0,141.12,Dad's Famous BBQ
19.0,45.0,135.4168,Remax Unlimited BBQ
20.0,1.0,176.5828,DIRT ROAD BBQ
20.0,2.0,176.0,GETTIN' SAUCED
20.0,3.0,174.8456,THUMP & STRUM BBQ
20.0,4.0,173.12,BAD MOON SMOKIN
20.0,5.0,171.9884,K.C. CAN CREW
20.0,6.0,171.9772,HOG TIDE BAR-B-QUE
20.0,7.0,171.9656,BLAZIN' BLUES BBQ
20.0,8.0,170.9028,KC Q
20.0,9.0,170.8684,R BUTTS R SMOKIN
20.0,10.0,170.8456,TRUEBUD BBQ
20.0,11.0,170.3088,THE MEATLES
20.0,12.0,170.2972,PELLET ENVY
20.0,13.0,170.2628,Bare Bones BBQ Team
20.0,14.0,170.2628,Coaches Decision BBQ
20.0,15.0,169.68,LIL' FIDDLER'S
20.0,16.0,169.12,NICKLE BOYS BBQ
20.0,17.0,168.5372,SMOKE ON THE WATER
20.0,18.0,168.5256,PORKY MCBEEF AND THE CLUCKERS
20.0,19.0,168.5256,Gen U Wine Swine
20.0,20.0,168.514,MASTERQUE
20.0,21.0,167.3828,SMOKIN R BUTTS
20.0,22.0,167.3828,HANG 'EM' HIGH
20.0,23.0,166.2512,CHOP QUEY
20.0,24.0,166.24,Getting Basted
20.0,25.0,166.24,IN THE KEY OF QUE
20.0,26.0,164.5828,SLAPS BBQ
20.0,27.0,164.5256,UTB
20.0,28.0,164.5256,BALDIN' SMOKIN' BANDITOS
20.0,29.0,164.0116,50 SHADES OF QUE
20.0,30.0,164.0,SMOKIN PHATTY'S
20.0,31.0,163.9656,VALLEY OAKS STEAK COMPANY
20.0,32.0,163.9428,BURNIN' DOWN THE HOG
20.0,33.0,163.4628,PURE SMOKE
20.0,34.0,163.3828,END OF THE ROAD BBQ
20.0,35.0,163.3828,Sons of a Brisket
20.0,36.0,162.88,SPLITLOG SMOKERS
20.0,37.0,162.8228,Fubar-B-Q
20.0,38.0,162.7884,PORK PULLIN PLOWBOYS
20.0,39.0,162.2744,James Brothers BBQ
20.0,40.0,162.24,P.B.&J Smokin Old Men
20.0,41.0,161.7256,Wheelie -Bar-B-Q
20.0,42.0,161.7144,SMKN Q MO
20.0,43.0,161.1312,TEAM GETTING SAUCED
20.0,44.0,161.12,SMOKIN IN THE BOARDROOM
20.0,45.0,160.5256,HOGGY STYLE
20.0,46.0,160.5144,Smooth Smoke-Liberty Bank
20.0,47.0,160.4912,PARK AVENUE PORK
20.0,48.0,156.5372,BLAZING SADDLES BBQ
20.0,49.0,155.4172,DUNN UP BBQ
20.0,50.0,155.36,A Cut Above
20.0,51.0,154.8,Killer B'Z BBQ
20.0,52.0,154.2628,U Know BBQ
20.0,53.0,152.4912,PORK N SUMP N KC
20.0,54.0,151.9656,"NAKED, SAUCED & QUE'N"
20.0,55.0,151.9544,BUTT BROS BBQ
20.0,56.0,151.4056,ALL SMOKED OUT BBQ
20.0,57.0,151.36,DUSTY ROADS BBQ
20.0,58.0,149.6688,SMOKIN' R'S 2.0
21.0,1.0,174.8572,SLAP YO' DADDY BBQ
21.0,2.0,173.7372,SIMPLY MARVELOUS BBQ
21.0,3.0,173.1656,BIG AL'S BIG TIME BBQ
21.0,4.0,172.56,PIGGY D'S BBQ
21.0,5.0,172.0,RHYTHM 'N QUE
21.0,6.0,171.4284,BUTCHER'S DAUGHTER BBQ
21.0,7.0,170.88,BURNIN AND LOOTIN
21.0,8.0,170.8572,ZZYZX BAR.B.Q
21.0,9.0,170.2628,CECIL'S SMOK'N BBQ
21.0,10.0,168.0112,ALL HOGS GO TO HEAVEN
21.0,11.0,167.44,MAR-B-QUE'S BBQ.
21.0,12.0,167.4284,Smoqued California BBQ
21.0,13.0,167.4172,SMOKE SLAYERS
21.0,14.0,166.8456,BIG POPPA SMOKERS
21.0,15.0,166.8228,KNOCK UR SOX OFF BBQ
21.0,16.0,166.2972,PIRATES OF THE PIG
21.0,17.0,166.274,SMOKIN YANKEES
21.0,18.0,166.2516,LADY OF Q
21.0,19.0,165.68,HOG ISLAND PITMASTERS
21.0,20.0,164.5944,MASTER OF DISASTER
21.0,21.0,163.44,Souza's Slammin Slaughter BBQ
21.0,22.0,163.44,LEFT COAST Q
21.0,23.0,163.4172,BOWLING OVER PIGS
21.0,24.0,162.9372,Les' Pipe and Steel Pit Crew
21.0,25.0,162.8572,Bill's Best BBQ
21.0,26.0,162.24,VICIOUS SMOKE
21.0,27.0,161.7144,HOUND DOG BARBECUE
21.0,28.0,161.1084,ElCowboy & the Cajon
21.0,29.0,161.0856,SON OF SMOKE
21.0,30.0,160.56,BIG B'S DOWN-N-DIRTY BBQ
21.0,31.0,158.2972,Roaming Bird BBQ
21.0,32.0,158.2628,ROYAL SMOKIN' HOT
21.0,33.0,156.5716,BIGMISTA'S BARBECUE
21.0,34.0,156.5372,PORKETEERS
21.0,35.0,154.88,CASUAL SMOKERS
21.0,36.0,154.2284,THE PIT CREW BBQ OF SOCAL
21.0,37.0,153.7488,KEGGER'S
21.0,38.0,153.0972,ALL SAUCED UP
21.0,39.0,153.0856,Sequoia Smoke & Grill
21.0,40.0,150.8456,TROPICAL HEAT BBQ
21.0,41.0,150.2512,Team Mud Hen
21.0,42.0,150.2172,PORKCHOP &AMP; BUBBAS
21.0,43.0,149.12,7 SINS BBQ
21.0,44.0,149.1196,BLUE COLLAR SMOKERS
21.0,45.0,146.3088,RIDGE ROUTE BOYS BBQ
21.0,46.0,145.6916,Lazy Dog Ranch's Beat Yo meat Trio
21.0,47.0,143.3944,WOODHOUSE BARBECUE
21.0,48.0,143.3716,BAKERSFIELD SMOKE
21.0,49.0,141.12,PELLETHEADS.COM
21.0,50.0,140.5484,MONEY'S COOKIN
21.0,51.0,126.8568,SWEET SMOKECESS
21.0,52.0,126.8228,COWBOY COOKIN
21.0,53.0,125.1428,SAN T Q'Z
22.0,1.0,172.0344,BURNT FINGER BBQ
22.0,2.0,172.0,WILDCATTERS Q CREW
22.0,3.0,172.0,SMOKIN ELVISES
22.0,4.0,171.9772,NAUGHTY NURSES BBQ
22.0,5.0,169.7028,RUBBED RITE BBQ
22.0,6.0,168.56,YARD TIME BBQ
22.0,7.0,167.9772,On The Sauce BBQ
22.0,8.0,166.8684,CLARK CREW BBQ
22.0,9.0,166.8344,PINKY'S BBQ
22.0,10.0,165.6916,BUFFALO'S BBQ
22.0,11.0,165.1428,SALT CREEK BAR-B-QUE
22.0,12.0,165.1428,2 GUYS THEIR WIVES & 15 DRUNK PEOPLE
22.0,13.0,164.56,BARRY & ERICA
22.0,14.0,163.4056,WHISKEY PIT BBQ COMPANY
22.0,15.0,162.8572,SMOKIN ARMADILLOS
22.0,16.0,162.8228,TWIN OAKS
22.0,17.0,162.32,BUTCHER BBQ
22.0,18.0,161.7028,THE AMERICAN DREAM BBQ
22.0,19.0,161.0856,JP CUSTOM SMOKE
22.0,20.0,160.6172,Lutz' BBQ
22.0,21.0,157.68,LUCKY'S HAVE BBQ WILL TRAVEL
22.0,22.0,157.1428,BIG MAC BBQ
22.0,23.0,156.5828,SMOKEAHOLICS KS
22.0,24.0,155.9656,LEMONADE LOUIE BBQ
22.0,25.0,155.3944,SOPHISTICATED REDNECKS
22.0,26.0,155.3484,BEER CAN BBQ
22.0,27.0,154.8456,BACKDRAFT BBQ
22.0,28.0,154.2744,Grauers Hog Wash
22.0,29.0,154.24,HIGH NOON BBQ
22.0,30.0,153.6572,THE LONGSHOTS BBQ
22.0,31.0,153.0968,Outlaw BBQ - AL
22.0,32.0,152.5716,4 LEGS UP BBQ
22.0,33.0,150.8456,BREWER'S BEST BBQ
22.0,34.0,150.24,GRILLIN' BEAVERS
22.0,35.0,149.7032,BUBBA'S DADDY BBQ
22.0,36.0,147.9428,MEL'S BBQ
22.0,37.0,147.3712,TRIPLE J'S BEERBQUE CREW
22.0,38.0,147.3712,SMELL WHATS COOKIN'
22.0,39.0,146.8228,GREAT PLAINS BBQ
22.0,40.0,144.5144,THE SMOKING AUTHORITY
22.0,41.0,144.0,WHITE SMOKE BBQ
22.0,42.0,143.3828,RISE N SWINE
22.0,43.0,142.88,HOG WILD BAR-B-QUE
22.0,44.0,140.5256,UP IN FLAMES
22.0,45.0,136.5256,WHITE MOOSE
22.0,46.0,136.5256,JRJ BBQ
22.0,47.0,20.0,DISCOUNT GLASS INC
23.0,1.0,176.0116,4:20 Q
23.0,2.0,168.0,MUST B SMOKIN' SOMETHING
23.0,3.0,168.0,GRAND SLAM BBQ
23.0,4.0,167.4284,TASTY LICKS BBQ SUPPLY
23.0,5.0,166.8456,SMOKIN-N-STYLE
23.0,6.0,166.8344,DEGUELLO BBQ
23.0,7.0,165.1316,CHECKERED FLAG 500 BBQ
23.0,8.0,165.12,MO MEAT
23.0,9.0,165.0972,PHILLY BLIND PIG BBQ
23.0,10.0,164.56,SHAWNS SMOKEHOUSE BBQ
23.0,11.0,163.9772,ROCK'S MONEY PIT BBQ
23.0,12.0,162.8344,5-0 BBQ
23.0,13.0,162.8344,FRED VEGAS SMOKERS
23.0,14.0,162.8228,SLOPPY DOGS BAR-B-QUE
23.0,15.0,162.2744,PORK BARREL BBQ
23.0,16.0,157.7484,MAKIN BACON BBQ
23.0,17.0,156.5256,JAM'N HAMS
23.0,18.0,156.5028,ALQUEMY - VA
23.0,19.0,156.5028,3 EYZ BBQ
23.0,20.0,155.966,BLACK CAT BBQ
23.0,21.0,155.9656,PAVONE BROTHERS BBQ
23.0,22.0,155.36,ZOMBIE BARBECUE
23.0,23.0,154.8572,RED BROTHERS BBQ
23.0,24.0,154.8344,THE SMOKED HOG
23.0,25.0,154.8228,BIG MOOK'S BBQ
23.0,26.0,154.2056,REDNECK SCIENTIFIC
23.0,27.0,153.0972,RED WAX BBQ
23.0,28.0,152.48,FAT POSSUM BBQ
23.0,29.0,151.3712,Cadillac Ranch BBQ
23.0,30.0,151.3484,BIG BLOCK BBQ
23.0,31.0,149.7028,SULTANS OF SWINE
23.0,32.0,143.3828,BBQ NUTS
23.0,33.0,138.2628,SMOKE CENTRAL BBQ
24.0,1.0,175.4172,THE BLUE BLOODS
24.0,2.0,174.2628,BAREKNUCKLES BBQ
24.0,3.0,173.7028,SMOKE THIS
24.0,4.0,171.9656,GEORGIA BOYS BBQ TEAM
24.0,5.0,171.9656,TEMPLAR TEMPTATIONS
24.0,6.0,171.4172,WILD BUNCH BUTT BURNERS
24.0,7.0,171.4172,BERRY PATCH BBQ
24.0,8.0,171.4172,PAPPY Q
24.0,9.0,171.4056,TENACIOUS Q
24.0,10.0,170.8344,DIGGIN QUE-GA
24.0,11.0,170.8344,SMOKE IN THE MOUNTAINS
24.0,12.0,170.2856,FATBACKS BBQ AND RIB SHACK
24.0,13.0,170.2744,County Line Que
24.0,14.0,169.7028,MIDNIGHT BURN
24.0,15.0,169.12,BS PITMEISTERS
24.0,16.0,168.56,Myron Mixon Smokers
24.0,17.0,168.5372,FATSO'S BBQ
24.0,18.0,168.5256,ASH KICKERS BBQ
24.0,19.0,168.0116,MAD ABOUT QUE
24.0,20.0,167.9656,ROCKY TOP BARBEQUE
24.0,21.0,167.3944,SHAWN'S BIG BUTTZ BBQ
24.0,22.0,167.3712,KILLER B'S BBQ
24.0,23.0,167.3712,bo-gator's Carolina Mountain BBQ
24.0,24.0,166.8572,PROUD PIG PORKERS
24.0,25.0,166.2628,SMOKE WAGON BBQ
24.0,26.0,166.2516,HAMBONES BY THE FIRE
24.0,27.0,165.7028,CAROLINA BBQ CO
24.0,28.0,165.1544,HIT THE PIT BBQ CO.
24.0,29.0,165.12,DEEP SOUTH BBQ
24.0,30.0,165.1088,PIT BOSS STARLING/HAYNES BBQ
24.0,31.0,164.514,OLD PLANTATION BBQ
24.0,32.0,163.9656,THE SMOKEHOUSE MAFIA
24.0,33.0,163.9656,SMOKING BUTT HEADS
24.0,34.0,163.9656,JR AND PHIL'S SMOKING BUTT
24.0,35.0,163.4172,SMOKE ON THIS
24.0,36.0,163.4056,MONTY PIGTHON & THE HOLY GRILL
24.0,37.0,162.8688,Pig in a Poke
24.0,38.0,162.8228,ROCK HILL'S UP IN SMOKE
24.0,39.0,162.8112,TWO OLD MEN AND A GRILL
24.0,40.0,161.1084,ON THE SPOT BBQ
24.0,41.0,161.0972,Bubba and Son BBQ
24.0,42.0,160.5028,TARHEEL SMOKERS
24.0,43.0,160.0,PORK-N-BONES
24.0,44.0,159.4516,WEBO'S BBQ
24.0,45.0,156.5256,FIREHOUSE SMOKERS TN
24.0,46.0,156.4912,FIRE-N-SMOKE BBQ
24.0,47.0,155.9428,GRILLIN' GANGSTERS
24.0,48.0,146.8456,DOESN'T PLAY WELL WITH OTHERS
25.0,1.0,171.4628,PORK DYNASTY
25.0,2.0,170.8684,MR. APPLEJACKS BBQ
25.0,3.0,169.7256,A & L BBQ
25.0,4.0,168.5828,ROGUE CAVEMAN Q
25.0,5.0,167.4628,Eads Downhome
25.0,6.0,166.8456,PIG LOVE Q
25.0,7.0,166.3428,NORCAL COOKERS
25.0,8.0,165.1084,SMITTY'S SMOKE PATROL
25.0,9.0,162.88,BIG PIG BBQ
25.0,10.0,160.56,I.A.B. 30 BBQ
25.0,11.0,160.5488,Jumptown BBQ
25.0,12.0,160.0,FAT DAD'S BARBEQUE
25.0,13.0,158.8116,SMOKEY LUV BBQ
25.0,14.0,156.56,SEMPER QUE
25.0,15.0,155.4172,BBQ BANDITS
25.0,16.0,154.88,D&D BBQ
25.0,17.0,153.1656,SIERRA SMOKE
25.0,18.0,152.0,GOLD RUSH BBQ
25.0,19.0,147.9656,AMERICAN SONS OF BBQ
25.0,20.0,147.4628,Pepper Pappy BBQ
25.0,21.0,145.1316,SMOKEY'S BARBQUE WA
25.0,22.0,145.0972,BEAR CLAN BBQ
25.0,23.0,144.0,MY LITTLE BBQ
25.0,24.0,141.1088,APPETITES BBQ
25.0,25.0,133.1428,BELCAMPO FARMS
26.0,1.0,175.44,BUCKSHOT MALONE'S PIG SHACK
26.0,2.0,174.2628,THE PIT CREW GA
26.0,3.0,174.2628,SWIGGIN PIG
26.0,4.0,174.2628,SOUTH PORK
26.0,5.0,173.7028,LITTLE CREEK BAR B CUE COMPANY
26.0,6.0,173.12,UNCULTURED SWINE
26.0,7.0,173.12,MOYERS COMPETITION BAR-B-Q TEAM
26.0,8.0,171.4056,MUSIC CITY PIG PALS
26.0,9.0,170.8456,BEAN BANDITS
26.0,10.0,170.8228,JIGGY PIGGY
26.0,11.0,170.8228,SMOKIN BUTT CREW
26.0,12.0,170.8228,BACKYARD KUSINE
26.0,13.0,170.2856,IRON WHEEL COOKERS
26.0,14.0,170.2744,"FAT, DRUNK & STUPID"
26.0,15.0,170.2628,WAYLON'S WICKEDLY GOOD Q
26.0,16.0,170.2628,HOUSE OF Q
26.0,17.0,170.2512,BIG BLUE QUE
26.0,18.0,169.7144,SMOKE ON THE CREEK
26.0,19.0,169.6684,DIRTY OL' BUTT SLAPPERS
26.0,20.0,169.12,2 MEN AND A PIG
26.0,21.0,169.1084,THUNDER ROAD SMOKEHOUSE
26.0,22.0,168.5256,CHOO CHOO TRAIN BBQ
26.0,23.0,167.9772,SMOKIN TRIGGERS
26.0,24.0,167.3944,Why You Grillin' Me. . . Dawg?!
26.0,25.0,167.3944,SMOKE ME SILLY
26.0,26.0,167.3828,"Butts,Bellies&BuddiesToo"
26.0,27.0,167.3828,TUFF DAWG GRILLERS
26.0,28.0,166.8456,STADIUM BBQ'S BLEACHER BUMS
26.0,29.0,166.8228,QUE'N STEW'N & BREW'N
26.0,30.0,166.24,LOTTA BULL BBQ
26.0,31.0,166.2284,JACK'S OLD SOUTH
26.0,32.0,166.2284,WARREN COUNTY PORK CHOPPERS
26.0,33.0,165.68,SMOKIN' IN THE D
26.0,34.0,165.12,SWEET SMOKE BBQ
26.0,35.0,165.1084,AMERICAN BAR-B-QUE GA
26.0,36.0,164.514,PRINCE OF PIGS BBQ
26.0,37.0,163.9772,BUBBA'S TENNESSEE SMOKERS
26.0,38.0,163.4288,WOOD N PIG SMOKERS
26.0,39.0,163.3944,T-N-T BBQ
26.0,40.0,162.8344,BIG OL' BOYS BAR-BQ
26.0,41.0,162.2628,Southaven Meathogs
26.0,42.0,161.68,"BUTTS, BELLIES & BUDDIES"
26.0,43.0,161.1312,The Bald Hog
26.0,44.0,159.9772,BAYOU BOOGIE BBQ
26.0,45.0,159.9428,CONTAGIOUS Q
26.0,46.0,159.3828,TNT SOUTHERN BBQ
26.0,47.0,158.8,TRADITIONS BBQ
26.0,48.0,157.68,BAILEY'S SMOKERS
26.0,49.0,157.12,SLOW SMOKIN BBQ
26.0,50.0,157.0856,SONS OF SMOKE
26.0,51.0,155.9656,GIVE IT TO GOD
26.0,52.0,155.9428,901Q
26.0,53.0,152.5484,JONES'S BLUE HOLE BBQ
26.0,54.0,142.1944,GERMAN REDNECK COOKERS
27.0,1.0,176.6172,SPITFIRE
27.0,2.0,176.0,TIPPYCANOE BBQ CREW
27.0,3.0,174.2856,BIG T'Z Q CRU
27.0,4.0,173.7028,GRILLS GONE WILD IOWA
27.0,5.0,173.1428,Big Time BBQ Buddies
27.0,6.0,173.12,MARK'S SMOKIN QUE
27.0,7.0,172.5828,IOWA WILD HOGS BBQ
27.0,8.0,172.56,WILD SHOOTERS BBQ
27.0,9.0,171.9656,Meadow Valley BBQ
27.0,10.0,171.4056,HERE PIGGY PIGGY BBQ
27.0,11.0,170.8456,Game On BBQ
27.0,12.0,170.8344,IF YOU'VE GOT EM  SMOKE EM
27.0,13.0,170.8228,BIG CHAIN BBQ GANG
27.0,14.0,170.2972,PIGSKIN BBQ
27.0,15.0,169.68,IOWA OUTLAWS BBQ
27.0,16.0,169.1544,WOODWARD BARBEQUE
27.0,17.0,169.1428,BLACK DOG BBQ IA
27.0,18.0,168.56,SMOKEY BOYS AUTHENTIC BBQ
27.0,19.0,168.56,THE WICKED PIG
27.0,20.0,168.0,BEE-LICIOUS BAR-B-Q
27.0,21.0,167.9884,SWINE ASSASSINS
27.0,22.0,167.9772,BIG CITY BBQ
27.0,23.0,167.4172,Scrap-Pit BBQ
27.0,24.0,167.4056,Johnny Rockett's BBQ
27.0,25.0,167.4056,MYASSIS SMOKIN'
27.0,26.0,166.8572,PRISON PIGS
27.0,27.0,166.8456,BOYLES FAMOUS CORN BEEF
27.0,28.0,166.8228,SWEET THING BARBECUE
27.0,29.0,166.8228,CHICKHOOVENSWINE BBQ
27.0,30.0,166.2972,Razor Back BBQ
27.0,31.0,166.2284,A BOY & HIS BBQ
27.0,32.0,165.68,HOGLINE
27.0,33.0,165.0856,CRASH TEST SMOKERS
27.0,34.0,164.56,RED LINE BBQ
27.0,35.0,164.5488,Dry 2 Da Bone
27.0,36.0,164.0,MONKEYS' UNCLES BBQ
27.0,37.0,163.9428,LUCKY'S Q
27.0,38.0,163.4172,BURNTOUT BBQ CO
27.0,39.0,163.3944,SMOKING STEEL KEG BBQ
27.0,40.0,163.3828,IOWA'S SMOKEY D'S BBQ
27.0,41.0,163.3828,OVERSIZE LOAD BBQ
27.0,42.0,162.8344,SMOKEY D'S WANNABEES
27.0,43.0,162.8228,Butts & Racks BBQ
27.0,44.0,161.7944,7 SMOKIN' FOOLS
27.0,45.0,161.7028,THE HEAT IS ON
27.0,46.0,161.68,Root River Bottom Smokers
27.0,47.0,160.5488,THE Q CREW
27.0,48.0,160.5484,YOUNG GUNS BBQ
27.0,49.0,159.9312,DIG-IN COOKERS
27.0,50.0,159.3944,FARMBOY BBQ
27.0,51.0,159.3828,T. A. QUE
27.0,52.0,159.3828,BEACH BUMS BBQ
27.0,53.0,158.8228,BBQ COUNCIL
27.0,54.0,157.7028,Biohazard BBQ
27.0,55.0,157.6916,FFE BBQ
27.0,56.0,157.6912,FRANKENQUE
27.0,57.0,155.44,Piggy Blues BBQ
27.0,58.0,155.4172,TWO COUSINS BBQ
27.0,59.0,154.8228,BIG BUTTS NEED RUBBIN TOO
27.0,60.0,153.0744,4 MILE SMOKIN' CREW
27.0,61.0,151.9544,DISCIPLES OF BLUES AND BBQ
27.0,62.0,150.8116,PORCHY'S BBQ
27.0,63.0,150.8,CIRCLE W BARBECUE
27.0,64.0,146.8344,SMOKE EATERS
27.0,65.0,144.5256,TEXAS RIB RANGERS
27.0,66.0,138.7656,River City Bad to the Bone BBQ
28.0,1.0,176.56,OLD STYLE BBQ
28.0,2.0,174.88,MAD PIG BBQ
28.0,3.0,174.32,Treat America
28.0,4.0,174.2744,Olathe Lanes East BBQ
28.0,5.0,173.7144,PORK ME PURPLE
28.0,6.0,173.7028,Our Butt's Insured
28.0,7.0,173.1772,HUNKA HUNKA BURNIN' RUB
28.0,8.0,173.1656,THIS BUTTS FOR YOU
28.0,9.0,172.5828,Smoked Butts & Beer Guts
28.0,10.0,172.56,MIDNIGHT STOKERS
28.0,11.0,172.0228,Fill 'er Up BBQ
28.0,12.0,172.0,PASSIONS OF THE PIT
28.0,13.0,172.0,IHC BBQ
28.0,14.0,171.9772,PELLET ENVY
28.0,15.0,171.4056,ALMOST FLAMOUS BARBEQUE
28.0,16.0,170.8688,LIL' FIDDLER'S
28.0,17.0,170.2972,THESLABS.COM
28.0,18.0,170.2856,DIXIE BOYS BBQ
28.0,19.0,169.7144,SOCIAL SMOKERS BBQ SQUAD
28.0,20.0,169.7144,STICKS-N-CHICKS BBQ
28.0,21.0,169.7028,THE SMOKING HILLS
28.0,22.0,169.1428,THUMP & STRUM BBQ
28.0,23.0,169.1084,CHICKHOOVENSWINE BBQ
28.0,24.0,169.1084,COUNTRYSIDE BBQ PRO SHOP
28.0,25.0,168.5256,KC SMOKE DAWGS
28.0,26.0,168.0228,"Rub Me Tender, Rub Me Sweet"
28.0,27.0,167.4628,LOVE 2 Q
28.0,28.0,166.8344,Big Wigs BBQ
28.0,29.0,166.8228,THAT'S ALL SMOKES
28.0,30.0,166.8228,WANNA B'S
28.0,31.0,165.7028,SWEET BEAVER BBQ
28.0,32.0,165.6684,WOODWARD BARBEQUE
28.0,33.0,165.1544,Slow & Easy BBQ
28.0,35.0,164.56,THREE LEGGED PIG BBQ
28.0,36.0,164.0228,Tigg O' Piggies
28.0,37.0,163.9772,Rub You Long Time
28.0,38.0,163.9656,SMOKIN BAD HABIT
28.0,39.0,163.9312,MEAT RUSHMORE BBQ
28.0,40.0,163.4516,ROLLIN' SMOKE BBQ
28.0,41.0,163.4056,MEATS IN MOTION
28.0,42.0,163.3944,BEAUX HAWG BBQ
28.0,43.0,163.3828,OVERLAND PORK BBQ
28.0,44.0,163.3828,BIG D & THE BRIQUETTES
28.0,45.0,162.8572,Heavy Stack BBQ
28.0,46.0,162.8572,J-PIG PICTURE PERFECT BAR-B-QUE
28.0,47.0,162.8456,PB&J SMOKIN' OLD MEN
28.0,48.0,162.2856,MAKE M' SQUEAL
28.0,49.0,162.2744,HIDDEN BOOGER BBQ
28.0,50.0,161.1544,DISCIPLES OF BLUES AND BBQ
28.0,51.0,161.0972,MIKE'S MAGIC SMOKE
28.0,52.0,161.0856,WHIMPY'S BBQ
28.0,53.0,160.5944,SUBLIME BBQ
28.0,54.0,160.5372,99 PROBLEMS SMOKIN AINT 1
28.0,55.0,160.5256,Maillard Maniacs
28.0,56.0,159.9428,BIG BUTT BBQ
28.0,57.0,159.4056,Gangs of New Pork
28.0,58.0,159.4056,SMOKIN HOGS BBQ
28.0,59.0,159.4056,RED MISTRESS BBQ
28.0,60.0,158.8112,Porker Stars
28.0,61.0,158.32,GRANNY APRONS
28.0,62.0,158.2516,BLAZING SADDLES BBQ
28.0,63.0,156.5372,Gettin' Piggy With It
28.0,64.0,156.5256,RAILYARD BBQ
28.0,65.0,155.9312,Dingers and Stingers BBQ
28.0,66.0,155.4172,NO BUTTS ABOUT IT - KS
